listing_id,id,date,reviewer_id,reviewer_name,comments
18177763,411225528,2019-02-11,80098440,Christian,"Excellent BnB, great location. Hosts were very helpful. The house was exactly as advertised."
1035821,32808590,2015-05-22,21249060,Fernanda,"Big house and appropriate for 8 people. Walking distance from the convention center, or even closer be the trail. Clean house, big bedrooms, comfortable beds, silent and easygoing neighborhood, good coffeeshop closeby. Perfect Wi-Fi and warming devices. Awesome stay in Denver."
8566977,58417584,2016-01-02,15141286,Emily,"We had a great time staying at Corie's place in Denver -- it's adorable! We felt a little bad coming in late in the evening because the stairs are so creaky, but they didn't say anything so I hope it wasn't a problem. The floor of the apartment is a little squeaky too if you're a light sleeper, but it didn't bother us at all. Great light in the place, and a fun little TV setup for watching some New Years Eve football too!

We didn't meet our hosts, but Corie was nice enough to message me when our place was ready a couple hours early and they left us plenty of dishes, some water bottles, and a bottle of wine. We'd be happy to visit again!
"
27335756,468543463,2019-06-12,16998703,Lynn,"Great place to stay! You can’t beat the location, walking distance to almost everything. Janet was always just a call or text away if we needed anything. Definitely recommend staying here if you’re looking for a great walkable place in Denver."
9201317,63423290,2016-02-22,23953529,Monica,"Allison's place was great! It was quiet, warm and welcoming. She was very responsive, helpful and friendly. We spent 2 nights with her and I would highly recommend her space to everyone."
16857174,223742293,2018-01-01,40047960,Robert,Clean and well organized.
12990793,93645385,2016-08-13,11800010,Evan,"Excellent location, a quick uber ride to enterprise rental car or to the downtown area. 

All the pictures are accurate, and the place is very well kept. 

I would suggest Patricia's place to anyone."
20760081,562407827,2019-11-10,12723634,Hillel,A great location. Lots of windows. Very comfortable— not fussy.
12068403,258769126,2018-04-29,21823949,Tela,This is a great space! Everything is clean and the four stories make for a really neat apartment. Jessica/Kim were very available but also made it easy to check in and out on our own. We had a great time.
30766133,564801717,2019-11-16,86938807,Julia,Ari and Garrett’s place was great! Really fantastic location that is close to downtown but not super busy and a very nice quiet street. They also provided little snacks and the room was super cute!
23749580,448772508,2019-05-05,248639497,Caleb,Is you are looking for a great clean place to stay I highly recommend this stop!
20475481,272583645,2018-06-03,27645646,Vincent,Stylish place with a welcoming host.  And big a friendly dog!
1959836,195545512,2017-09-19,77622959,Robert,"Anne, is a great host! This was my fist time staying at an Airbnb and the experience was just like a lot of previous reviews said it was. Your outside of the city in a nice quiet neighborhood, but not far from any attractions. With Anne, what you see is what you get,  she is upfront with her expectations, which isn't asking a lot and is very reasonable."
21182492,402784270,2019-01-19,93879849,Alexandra,A lot more worn and dingy than the pictures represent. Cute place but the bedding and linens were disappointing. The mattress is super soft and didn’t make for a good night’s rest. You can hear people walking around above.
7305805,84805015,2016-07-09,43032447,Terrie,"Carrie's house is a wonderful Airbnb property. The neighborhood
is very quiet and safe and as a single woman I felt very safe staying here. She has her Airbnb guests park in the garage which I loved, and the entrance to the basement apartment is from the garage into the
entry way. The apartment is not fancy but it suited my needs perfectly.
There is a small fridge, microwave, and coffee maker so it is
perfect for keeping breakfast items for the morning. There is a large living space and a separate bedroom and bathroom. The bedroom
is super quiet and cool so sleeping was awesome. Carrie met me as
I checked in and she is extremely friendly. She made me feel at home
and I was very comfortable at her property. I highly recommend this
property!"
632709,552911374,2019-10-22,26100692,Michael,Perfect spot for two couples and their pooch! Lots of great coffee shops made morning walks a delight. The neighborhood is beautiful with a great mix of old (small) houses and new (huge) houses with a lot of character. Restaurants are close from fancy-pants dining like Avanti to classic local Chubby's (slinging burritos since 1967). Great bars from dicey to chi-chi. The house itself is set up great with a nice back yard and a large kitchen and dining room. The bedrooms are upstairs and quiet so people can sleep and other people can hang out. Street parking was easy to find. All in all a great deal in a great city. Highly recommended.
7359477,186441623,2017-08-24,50201221,Jan-Kees,"Very nice place, located in a quiet and nice neighbourhood, walking distance from 16th street. Nicely furnished, comfy. I'd return if I would come back to Denver!"
33134111,436283621,2019-04-12,136062077,Shannon,"Van’s house was amazing! I was in town with a group of co-workers for a conference and we couldn’t have asked for a better place to stay. The back deck was perfect for team dinners and the cube on the third floor was a great spot to hang out. All of the beds were comfortable, and even with five of us the house felt spacious. He was a great host, very accessible (and helpful when our group of Floridians got caught in a blizzard!). The neighborhood was quiet and very convenient to downtown. I would highly recommend this place to anyone looking for a unique, upscale experience in Denver!"
13447168,244396283,2018-03-18,46038723,Romain And Darshaya,"It was just as th photos show. Extremely clean and cute.  The shower is nice. There is a space heater to stay warm. Great location. The bed was hard for me, but my husband loved it :) Sheets and towel were clean and smelled good. 
All in all great place with special touches and snacks."
6357426,222079102,2017-12-28,157411416,Tom,"Carrie was a great host, very responsive and helpful."
39405,241853570,2018-03-10,147509980,Rachel,Absolutely beautiful spot! The hosts were so welcoming and friendly; the cottage was perfect for my friend and I; the spot had so much character and so much to offer for our stay. We highly recommend!!!!!
4978830,207241373,2017-10-28,152836767,Stephacit,This is an amazing house with everything you could possibly need.  Very quiet and spacious inside and out down tomthe plush thick soft towels and linens.  I highly recommend this offering.
9108143,273926534,2018-06-07,149035063,Matthias,Nice little house with many european style touches. We all liked that much that I left my jacket for a reason to return!
16163913,304462298,2018-08-09,36218167,Vikki,Nice private entrance.  Large bathroom with shower and jacuzzi.  Well landscape    
16914193,467621041,2019-06-10,11933234,Andrea,Perfect place to rest after a busy weekend touring the area. I would stay again.
18501879,559775580,2019-11-04,242536449,Kara,"We had a wonderful time! Kara is a wonderful host! Great location, close to to public transportation, restaurant and shops. Super clean and comfortable!Definitely would stay here again!"
4540903,69052716,2016-04-08,10564147,Eric,"A cozy airbnb in a quiet, conveniently located neighborhood. Host Melissa is super responsive. Was visiting Denver for work and booked the airbnb last minute and she made it easy to book, check in, and check out. Highly recommended."
12288253,140763615,2017-03-31,119875498,Timothy,Lauren's AirBnB is great. It the decoration and ambience is awesome and her cat Squash is super nice and friendly
7091323,227042360,2018-01-13,75548080,Joshua,Joseph was very hospitable and helpful. A comfortable stay. Highly recommend!
8556263,160315160,2017-06-13,40240826,Joshua,I booked this place for my Mom and a friend who were visiting Denver and it was a great fit.  The place is very spacious and clean and super close the best of Denver.  The hosts were very responsive whenever they needed anything and I would highly recommend this place to others.  The location is great for walking and exploring the neighborhood as well.  
29282321,512886828,2019-08-18,277178050,Jana,"We stayed at Megan's place for one night while we were in town for a wedding reception just up the road.  The guest suite is as cute as in the pictures, and absolutely clean and ready for us.  It felt very welcoming and there was an assortment of teas, a few snacks, waters, mini fridge, washer/dryer (which we didn't use but would have if we'd stayed longer), fresh towels and super soft bedding.  It was quite warm out and the A/C was set just right so it felt nice and cool the whole time we were there and was great for sleeping.  Megan was quick to respond before and during our stay.  I would definitely recommend this suite to anyone who was looking to stay in this area."
14488549,294914034,2018-07-22,73981548,Steve52359,Great communication!  In the heart of everything.  It doesn't get any more convenient.
34742471,542724482,2019-10-06,5067569,Bryan,"Wesley has a great place in central Denver. Check-in and check-out process was easy; Wesley was quick with communication; the place was very clean; and, there were many amenities to enjoy. Thanks Wesley."
17713792,257519155,2018-04-26,134810732,Wilson,The host canceled this reservation 8 days before arrival. This is an automated posting.
16522375,205783031,2017-10-22,29340109,Rachael,"This place was a great jumping off point for exploring Denver.  The unit itself was large and clean and if we return to Denver, we would stay here again."
35710580,515307202,2019-08-22,257911247,Josh,"Very nice people, very close to downtown and the city, and very very clean place with comfy beds. Great stay!"
26158183,442868010,2019-04-24,22166192,Ruige,"The house is located across the river, the city is on the other side yet it’s only a ten minute driver to city center. Nathan was nice and responded fast to all my messages. I left my rings and he managed to found them and return them via mail to me. The house is big, modern and clean. A dream place for all kind of travel reason."
24245650,324304281,2018-09-16,97152576,Jennifer,Great original Highlands home with nice decor in a super location! Very clean with all new kitchenware and fun outdoor space.
3425065,359960525,2018-12-18,227219421,민주,"It was pretty good, cozy room. The room is Quite smaller than I was expected but still clean and nice. I think this room is good for a solo guest. It was a bit uncomfortable that host sleeps right next to my room and it's easy for sharing a voice during day & night. But overall, she was really nice to help her guest, thanks."
10061459,550397098,2019-10-18,132968870,Brad,"Great hosts, beer and water in fridge was a nice touch."
6333040,60624663,2016-01-25,794336,Vicky,"Loved every inch of this carriage house.  We arrived late and hadn't eaten anything but airport food before our flight.  We were tired and it was nearly 10pm.  To open a fridge and find a beer, orange juice and water waiting along with a cupboard with nuts and other snacks....well, it was amazing. We felt totally at home and in awe at the rustic charm and beauty of this little jewel that Mick transformed.  The only thing we missed was a sighting of the dog, Gunner.  I really wanted to meet him. 

Impeccable experience.  Nothing missing. So glad that  we could experience your space. "
28546903,362953182,2018-12-27,208950543,Adam,"Will and Mary welcomed us into their home with open arms. Prepare for animals as they have two sweet pets, Marlow a cat, and Hudson a dog. Both were very well-behaved. Will and Mary offered a lot of suggestions to help us get around the area. The rooms were clean and comfortable. I would recommend staying with Will and Mary."
22530843,493501519,2019-07-22,105986697,Daniel,This place is great.
30349203,445103136,2019-04-28,43595654,Caitlin,great location! many restaurants and coffee shops with within walking distance. The space was very clean and spacious
37333429,562306462,2019-11-10,88981030,Teodora,"Great apartment. Sparkling clean, incredibly comfortable bed, and really nicely decorated (the complimentary wine was also a plus!). Dan communicated quickly and even helped me with my bags. Would definitely stay again!"
8444190,459582923,2019-05-27,73644700,Bryan,Great location. Enjoyed our stay.
15654529,323037155,2018-09-14,176401918,Erik,"Michael is an excellent host, with a comfortable home! Great location, would recommend ."
15846078,531523507,2019-09-17,231890718,Brenda,Tama's place is just beautiful.  The pictures don't do it justice.  Everything was perfect.
13526515,313054339,2018-08-24,35955994,Andrew,Beautiful house in a super fun neighborhood. Make sure to find the speakeasy hidden inside the ice cream place around the corner!
25206055,297364131,2018-07-27,75431754,Starr,The garden level apartment was very comfortable and extremely clean. Nice touches throughout and in a very quiet and lovely neighborhood. We would highly recommend and hope to find it available to stay again. 
12365447,226808079,2018-01-12,160314243,Ali,"Patrick's place was great! The house was nicely decorated, very unique, and within walking distance to many places!"
22303051,535596931,2019-09-24,7360608,Laura,"Tonya's place is clean, comfortable and in a great location in the River North (RiNo) district.  A ten minute walk through a residential neighborhood gets you to Larimer St., where there are lots of place to eat, drink and enjoy the street art.
The apartment has everything you need.  The little ""kitchen"" space was nicely appointed and the shower was great.  There is plenty of room for 2 to 4 people.
Check in was easy, and Tonya is very responsive.  She made sure to give us recommendations on local places, and there is some literature you can use to plan your stay.  Thanks, Tonya!  I'd love to stay here again!"
16203754,127479544,2017-01-18,28606861,Natalie,Superb as always!
32836280,492938667,2019-07-21,133088207,Blake,"Awesome host. We were lucky enough to get to meet Marcus at the home because he happened to be in town. Couldn’t say enough good things about him as a host and the house as a whole. He was incredibly responsive and was even able to answer a few local questions for us. If you have the chance to book this house, don’t think twice and do it. 5 stars!"
15807599,164236802,2017-06-26,2180701,Angela,"This house made our vacation. It's very private and an absolute luxury stay. Uber was cheap to go to anything we wanted to do. The beds are comfortable and the showers were always hot and very clean. The host left us a great set up. Everything you would need is there: iron, blow dryer, even coffee.  The rooftop patio is the perfect hangout spot. The view is incredible and I can't say enough good things about the whole experience. Best place in Denver! "
590,1335435,2012-05-23,1739670,Liz,"I enjoyed Jills home  very very much.  Park Hill is very pretty area of Denver. Her home was cleean and lovely.  I would return in a heartbeat
"
25776716,547226742,2019-10-14,15907760,Allison & Duskin,"Aaron and Katelyn’s place is just what we needed for our family weekend. With rooms on all levels, we were all able to spread out and have space to ourselves, while having the freedom to enjoy a beautiful common space on the main floor. All necessary amenities were available, even toiletries and various food items. The location was perfect and central to all of the sites we had planned to see. Check-in and check-out was a breeze. We would definitely stay again on our next trip to Denver!"
19892817,219528325,2017-12-17,157536175,Sheri,"We thoroughly enjoyed staying at Nancy's. The house was beautiful, spacious, and great location. Would certainly go back!"
8671797,529358334,2019-09-14,214531288,Nancy,"I can’t say more about how easy it was to stay here. If I had the choice, I would have moved in permanently!  The space was calm, extremely quiet, and simply easy.  Private entrance was perfect, coming and going was totally separated from the main house. Parking was super easy and just steps away from the gate to the carriage house.  I got to meet Rachel, her family and her French Bulldogs (because i missed my dogs terribly after a long trip away from home). They were so super nice and I loved their dogs!! They never bothered me and stayed very private in their home.  One thing if your legs are sore from hiking, long walks or if u have heavy bags, the staircase going up to the unit was decent but still manageable.  It was the perfect ending to a long vacation."
31642586,527376147,2019-09-10,7765345,Jeremy,"Excellent location, private, quiet and very cool space! Great communication and everything was very easy. :)"
10747925,184970084,2017-08-20,64240353,Hope,Had a wonderful time and would definitely be back again
12365447,344459314,2018-11-03,12247385,Jonathan,"This is a great apartment in the hottest neighborhood in Denver! The place is a surprisingly spacious, full of yummy snacks and the water pressure in the shower is fantastic (a small but important point!). Patrick could not have been kinder in making sure my stay was cozy, comfortable and convenient. I would completely recommend this place. Thanks Patrick for a fab time in Denver!!!"
16733876,533481649,2019-09-21,112600447,De'Marque,Great place. Would definitely come back.
22032668,269064648,2018-05-26,35855576,Stephen,"Awesome location less than a ten minute walk away many hot spots such as the 16th St mall, Central market, and downtown. The place itself is super cute, and is as described. There are a few flights of stairs to and in the apartment. There's an awesome, private (after hours) outdoor space right outside of the apartment which is super nice and inhabited by a super chill cat!"
24520787,434364010,2019-04-07,37927671,Philip,The apartment was exactly as advertised. It's great space and very clean. In a good location and friendly hosts.
18449124,254112560,2018-04-15,11494054,Sara,"Kristin's place was wonderful for a quick weekend trip for 4 to Denver. We all fit quite comfortably, the beds were soft, and it was super nice to have fresh coffee in the morning.  She even let us check in early, which was helpful for dropping off our luggage. 

The location is in a great neighborhood - only a 5 minute drive or 15-20 minute walk to Rino. 

I'd stay here again!"
7912052,240899816,2018-03-06,171216723,Sarah,My two friends and I stayed for two nights here and we had a great stay! Aki and his wife are extremely hospitable and accommodating.
4227772,72402529,2016-05-02,20823618,David,Lynns place is awesome.  This was my second stay and would go back again. 
23162597,511735390,2019-08-17,270254538,Natasha,"Great clean house, nice quiet neighborhood,  few minutes drive to restaurants, grocery store, pharmacy and a lot of other shops. We had a great stay!"
6921688,320334471,2018-09-08,29216519,Tom,Great place.  Great location.   Very cool book store.
24016595,329752851,2018-09-29,31400208,Kathleen,we had a nice stay. great location. newly remodeled and extremely comfy bed.
21811514,406482078,2019-01-29,102522669,Marina,The space was clean and trendy Michelle was a great host with amazing response time and accommodating
34333747,463098266,2019-06-02,193314784,Nic,10min walk from the light rail was great. Good amount of space! Easy to get to and covered parking! Will definitely look for this place next time I visit!
8556263,291429636,2018-07-15,137198170,Katie,"This was our second time staying at Boon’s place and it didn’t disappoint! Very clean, trendy, neat and a great location! Boon and his wife are very sweet and checked in with us a few times to make sure our stay was great. Definitely recommend this location and will stay here every time we’re in Denver!!"
24536074,283393631,2018-06-29,28262069,Gregory,Danni and Ed are outstanding hosts who know what they're doing. They effectively anticipate virtually all the needs of their guests. Strongly recommend. 
27699736,317875184,2018-09-02,94540854,Dariela,"What you see in the pictures is exactly what you will get ! Beautiful home, great neighborhood and excellent location ! Ryan was very easy to communicate with when we had any questions. We had 6 people staying in the home and had everything that we needed for our stay ! I promise this home and host will not disappoint!"
760023,26570961,2015-02-15,1905137,Ryan,"We had a great time staying with Jill! 

The house was wonderful and centrally located. We were able to walk and explore the city to check out local restaurants, bars, and cafes.

Jill and Michael were very friendly and helpful hosts, they suggested several places nearby to check out and were able to answer all the questions we had about Denver.

I highly recommend them as hosts!"
19722234,565750582,2019-11-17,24095339,Zachary,"Located in a great area just outside of downtown Denver, the room was very clean and comfortable. Tyson provided quick responses and was all around a chill dude. Would highly recommend."
26503556,553651517,2019-10-24,303255752,Joey,"Nice, homie environment."
590,33747020,2015-05-31,11943053,Martina,"After arriving in Denver, it was a nice stay at Jills place. She was very helpful that i could find the place, the description was good; the room comfortable, I was immediately made feel at home. As a surprise, another guest was fixing us a fabulous breakfast next morning."
23220948,275345834,2018-06-10,83598989,Matt,Great place and location. Exceptional clean. Amy is super friendly. Highly recommend. 
23626064,247180541,2018-03-27,60809531,Julie,"Amazing space and the write up and pictures are very accurate. Easy, clean, stylish and comfortable. Loved having coffee, filters, shampoos and soaps all provided. Great area and check out Tatiana and Jordan's recommendations on restaurants/bars ... excellent!  Will stay here again when I go back to Denver."
21593370,339659718,2018-10-21,31380230,Mike,Really nice place with great views of Denver.
2467260,136609104,2017-03-11,109549709,Charlie,"Personally, when I travel, I eat my way through a city and this spot was wonderful for that. There were quite a few well-known-Denver-unique restaurants within walking distance from the airbnb. If not, it was a simple 4-8 minute Lyft/Uber/Taxi to our destination. He was very helpful and offered advice on where to go and what to do. However, other than the restaurants, there is a beautiful park that is less than a 2 minute walk from his house and is an absolutely wonderful place to run or take a stroll with your family. I would 10/10 recommend this place."
26130807,329398162,2018-09-28,5367706,Edward,Great location and very comfortable room
14371267,327433678,2018-09-23,145659855,Ruth,My stay was very comfortable and price was great.
12291045,160143713,2017-06-12,106450517,Sue,Peaceful and very clean. 
11789571,324228989,2018-09-16,209156184,Brooke,Awesome place to stay!  Loved the location near a bunch of restaurants and shops and the place was well stocked with supplies and if you needed anything Kenny was quick to respond.
21563426,227388541,2018-01-14,3682424,Tim,"Lovely place (10 min by car to downtown) and awesome food choices around, lovely dog present (super friendly), and wonderful host. Really enjoyed my experience here. 

Thank you. "
852934,472474047,2019-06-19,89179191,Gordon,Thank you!
21486523,476681412,2019-06-26,262383787,Kelsey,Jim was an excellent host. Very easy check in/check out and had awesome tips on what to do in the area. Convenient location near the public rail station. He was very fast replying to our messages and truly wanted us to enjoy our stay. Thank you Jim!
19714594,215777332,2017-12-01,30380044,Krisy,"My stay at Tobi's was very relaxing and comfortable. Tobi is colorful and vibrant, as is her home. The room and private bathroom upstairs were perfect and welcomed. I arrived late and was accomodated. Tobi suggested an awesome bar down the street and a delicious mexican restaurant for breakfast. She provided all the amenities including coffee, snacks, and toiletries. Her pets are wonderful. She also respected the option to choose quiet and privacy if wanted which I really appreciated."
7948813,104400935,2016-09-26,846039,Molly,"Daniel's home was absolutely wonderful! It was exactly what we expected and more. It was comfortable, clean, and perfect for what we wanted. We will definitely be staying here again when we travel to Denver! "
17387231,537428290,2019-09-28,241496832,Yong,"Taylor is super nice.  His house is located in a art district,  which is very close to light train station and downtown. He gave me a very good suggestion to explore Denver.  The cute dog and cat are very adorable and quiet.  Thank you very much!!"
25292997,298819113,2018-07-29,58530730,Matthew,"This is such an amazing property and it absolutely made our trip. Great for big groups and everything about the house was exactly as described and as the pictures show. Whether it was enjoying the tubs, the patios upstairs and out back, or enjoying the art on the wall everything about this house was perfect for our 12 + person group. The neighborhood is extremely quiet and it only about 5 minute uber into the downtown area. Perfect place for us to relax when we weren't exploring what Colorado has to offer.  We were very happy with our experience and would definitely rent the house again!  "
30533048,508281373,2019-08-12,12429185,Daylon,"Great spot outside downtown , easy Uber’s and Lyfts to the city and around town from the Air Bnb spot."
21910942,287922446,2018-07-08,192750848,Michael,Great place for a trip to denver!
6355337,78201283,2016-06-05,42950106,Monica,"This place is great. Darrel sets you up in his coach house in his beautiful backyard with a great view of the mountains. 

This was my first Airbnb experience, so I was a little nervous. But Darrel was so nice and welcoming that I instantly felt at home. It was so nice to come back to this place and relax after a long day of activities. All the amenities are provided and it was very easy to feel comfortable at his place. 

Darrel also has the most beautiful, friendly dogs. They were a definite treat to meet. "
12546318,267769556,2018-05-22,40887533,Carolina,Lovely home 
22942295,457738489,2019-05-24,82639,Todd,"Great location, nice yard and nicely renovated.  Would definitely come back."
38568812,538309939,2019-09-29,153553989,Lori,The place was really cute and just what we needed.  Lots of thoughtful touches and very clean and accommodating.  We enjoyed the cute little patio and dart board.  Would definitely stay here again and highly recommend!
7577128,108365419,2016-10-15,62315826,Melissa,"JP was awesome.  She gave us all the privacy we needed.  The house was lovely with excellent amenities.  The downstairs bedroom is a little tight for two adults, but would be fabulous for younger folks.  It was nice having 3 bathrooms; which was really nice since we had 4 adults.  "
9080518,436290096,2019-04-12,7282379,Mark,Monica was super helpful and we would highly recommend staying with her
37355178,523513677,2019-09-03,68463533,Susan,This was a wonderful place to stay.  The hosts went beyond  by giving me a ride to my conference when my ride didnt work out.  The room is a good size with mini fridge and comfy bed.  I really felt safe in this house.
17592456,340668601,2018-10-24,6847684,Chrissy,This place is super convenient for you to get to see all of Denver. Brianna and her partner are lovely human beings. Super thoughtful and super responsive! Stay here!! 
23060656,440359852,2019-04-20,23592717,Trevor,Great place. Close to two breweries.
14787426,476670490,2019-06-26,15584645,Darlington & Rhea,Cute place with thoughtful amenities. Wifi speed and quality is below average for a city destination. Allison and company were very responsive and communicative. I would totes stay here again!
10248217,90566487,2016-08-01,979997,Andrew,Emily's home was exactly as pictured - clean and comfortable.  Arranging arrival and departure with Emily was also a breeze.  Easy and great experience overall.
31989746,456512106,2019-05-21,92070770,Sam,"Space is sparkling clean and shared areas are well maintained.  Full kitchen with everything you could ever need, street parking is easy - would stay here again!"
15282172,258204558,2018-04-28,28194420,Grant,"Emily's space is perfect for any couple or single person visiting Denver. FANTASTIC location next to the park, a great breakfast/coffee shop and less than a 5 minute walk to a ton of great food and bar options. Everything we needed was there. Incredibly convenient to have laundry and the kitchen for the week. We got our space and privacy but Emily was always easily available if needed. Would stay here again on our next trip"
21037776,271234110,2018-05-31,144664687,Samantha,"Brian made my friend and I feel incredibly welcome. He made sure we felt comfortable and at home, and he was eager to give recommendations on things to do and places to eat. His home was absolutely beautiful, and it was in a perfect location for the activities we had planned. We loved meeting Brian and his dog Ky (she is so sweet!) We will absolutely be back!"
6410804,278199121,2018-06-17,82547867,Morgan,"Jerry was a very kind and very helpful host! Even before we got there he helped us figure out where to go in the city. We got in and he left waters for us which came in handy, and left a pool key to use! Throughout the trip he answered all of our questions in a very timely manner. Great trip, great host!"
1106479,535068463,2019-09-23,12718195,Elke,"We loved the Robinsnest. We stayed there twice in two weeks, because it has everything you need in the perfect location. Communication was smooth and Julie was very flexibel. We could drop off our luggage early or luve it longer in the house. A perfect stay!"
4067759,71086403,2016-04-23,66498847,Shawn,"Erika is very hospitable, and her rooms are clean and well decorated. I am newer to Airbnb, so she asked me a TON of questions before she let me stay. Other than that, this is a great home with a kind host. "
12454119,445159759,2019-04-28,105375681,Alex,"Loved this airbnb! David was extremely nice and got back to any questions I might have ASAP. The place was very clean and he stocked it with every amenity you might need. Absolutely no complaints, would rent out this airbnb again"
1106479,446045663,2019-04-30,223264863,Michael,The room was clean and accessable.  Julie was great and was available to answer any questions
6436594,284578065,2018-07-01,23174905,Andrew,"A decent place.  Neighbors are friendly though pretty heavy MJ smokers, lots of second smoke in the hallways in the evening.   Whole Foods near the place is closed but a decent bar with good eats right around the corner (as well as Asian food, pizzeria and sandwich/deli place).    "
28057388,452110365,2019-05-12,33940234,Connor,"Really enjoyed our stay at Brian's townhouse. Great space, great view, and a great host."
7562368,223684360,2018-01-01,2432139,Chris & Tim,The  accommodations and location were wonderful!  It worked extremely well for our family.  We appreciated the responsiveness of our hosts and for their home being so well fantastically set up.  We would highly recommend this home!
10343072,275738685,2018-06-11,126810194,Misha,Great location and Allison was a wonderful host! 
20292902,475700430,2019-06-24,145993146,Casey,Great find. Close to the airport and easy to find . Thank you.
18950106,169230863,2017-07-11,9487831,Christopher,"Gladys' home was just what we needed for a few days in Denver - it was clean, spacious, well-stocked, and close to downtown. Excellent host and excellent place to stay - would definitely stay here again!"
2978155,473516084,2019-06-21,56203682,Natalie,"We loved staying at John’s and would definitely stay there again. Location was great, walking distance to great restaurants, bars, parks and more. Apartment was spacious, clean, and well stocked.  Thank you for hosting us!"
787456,173113914,2017-07-22,102616005,Madeline,Pamela saw to our every need.  Perfect for our visit with our son and his family just down the street!  Beautiful!  Home away from home!  Will definitely stay again!
25540293,433521806,2019-04-06,16201008,Julia,"I booked this AirBnB for my colleague who was over in Denver from Australia for a conference.  He told me that he was very impressed with his lodgings and was much better than a downtown hotel. The AirBnB was conveniently located, clean and tidy and he very much appreciated that little touches like bottled water.

Sydney was fantastic to deal with via email and was quick to respond to my queries. I recommend her apartment!."
11277311,472901124,2019-06-20,86324868,Neco,An excellent place to stay while visiting Denver.
4692525,199353733,2017-10-01,131628703,Jeanette,"Close to areas that we were interested in. John was very nice and even gave us a bottle of Champagne to celebrate our wedding. 
Would have liked private space not a shared space but believe I made the mistake when making reservations."
9731001,198827374,2017-09-30,10290691,Wang,Great place! Timmy was responsive and provided us clear instructions.
5630819,250578793,2018-04-05,70153742,Samnang,"Gretta was a great host and very responsive.  She also left a care package with restaurant suggestion, tour guides, and a bottle of  wine!  The house was spacious and stylish with a private fenced in yard for our dogs.  We used the theater in the basement on our 1st night.  Thank you Gretta for hosting us.  We had a great time on our 1st trip to Denver."
9710417,137822347,2017-03-17,3140898,Igor & Sue,"This is a fantastic apartment! Very comfortable and spacious, and the neighborhood was walkable. All around great place to stay! "
23252874,338518542,2018-10-19,35093682,Nicole,"Great location- close to downtown, LoDo and Rino.  Onsite parking super convenient.  
Space is super clean."
31209708,468946696,2019-06-13,2112042,Laurie,great apartment in a great neighborhood
23786376,336748219,2018-10-14,13892529,Oren,"This place was spectacular! Clean and decorative. Close to lots of local attractions, and very central to just about anywhere you'd want to go in Denver and its suburbs. Would absolutely rent here again!"
32216234,427428106,2019-03-23,38452863,Adrian,Great room and amazing hospitality -- and great location.
29772590,442085624,2019-04-22,152083142,Jaeda,Great
13107091,177707894,2017-08-03,121939938,Tom And Kim,"Billy is a fantastic host!  He's easy to communicate with and super welcoming.  He was go-with-the-flow and fun to chat with.  His place is lovely - comfy bed, clean bathroom, with great water pressure in the shower, delicious coffee.  The neighborhood is beautiful and safe.  We would definitely stay here again!"
27878938,405822909,2019-01-27,123486741,Melita,"What a wonderful house!! We had a large group with 4 different families come into Denver for the National Western Stock Show to show cattle. We all stayed 6 nights. So we all showers every night never had a problem with the hot water or running out of towels. It was nice to have quite time with thr parents upstairs and the kids mostly teens downstairs playing pool. We loved how  efficient the washer and dryer work we did maybe 10 to 15 loads over the 6 days it was super nice just to go downstairs and wash clothes. We had plenty of sleeping space kids on the couches and floor but had plenty of blankets. I messaged the owners for more and with our surprise with in a few hourse had what we needed!! The house was spotless and had special touches. We couldn't wait to come ""home"" from the barns all day and hang out after a long day. Thank you for opening up your wonderful house!! We felt very safe in this neighborhood the safeway grocery store was close a Starbucks on the same street and the guys favor was the liquor store around the corner!!Lol. We will see you next year for sure!!"
14369542,547295626,2019-10-14,46592172,Tony,"You get the entire third floor to yourself and you have access to the kitchen. The house was very clean and comfortable. There was coffee in the room. And added bonus, there were chickens in the backyard! Super nice people."
15143586,272518035,2018-06-03,128026225,Brittany,Great place to stay and great location! Michael was awesome to work with and very accommodating! 
22106139,542777479,2019-10-06,188340374,Mike,Cozy basement close to downtown. Thoroughly enjoyed staying here.
6355337,425085998,2019-03-17,222294456,Joelle,"This place is amazing, especially for people who smoke! The space was perfect for our weekend get away. It was the perfect location."
13059132,521195463,2019-08-31,27120958,Alex,Such a cute and perfect place to stay for the weekend. Very close to all of the downtown attractions we wanted to see and so easy to check in and out. Host was always fast to reply. I would definitely stay there again
19892817,438048596,2019-04-15,148468864,Garin,"This property is an old (dark, drafty and with old creaky floors) duplex (not house) in a marvelous location, the Capitol Hill area of downtown Denver. Overall we had a wonderful time in the neighborhood boasting outstanding restaurants, coffee shops, parks and the Botanical Gardens, and it is located a short drive to downtown. Check in was a breeze, but we were disappointed with the paucity of available on-street parking due to numerous apartment buildings in the neighborhood. The unit was cleanish but not clean. Dust was thick on the tops of door and window trim, blinds and ceiling fans were dusty and sported abundant cobwebs, floor corners were dirty and there were several spots of mildew in the upstairs shower. The outdoor furniture on the front porch and in the backyard was not usable because it was dirty and/or needing repair and the ashtray in the backyard had old cigarette buts floating in water left from the recent snow. This was our first Airbnb stay and maybe our last; we expected a $300 per night property featured by Airbnb to be cleaner and in better repair."
26451562,337297191,2018-10-15,19736050,Hannah,Separate parking is a huge plus for this location
